Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
0.3970315414394357,0.9804168732545078,3.683274593427353,2.1902821288720937,2.926080298395881,3.0509917803507807,4.107094013058323,2.2230941691574584,9.582310394163382,0.7216330683684189,0.1750374193965554,1.7825096335096533,0.7320561549373488,1.4482582768345695,0.5572274199157669,2.029202320567785,3.978416286762406,0.2860515750989903,4.594580955386619,1.3819828136617294,4.812348852650752,3.108043383426151,2.3912931322437823,0.3702936933934556,2.3682103451099543,3.1290058845497764,3.334078490766516,2.516204542267241,2.354179465935403,6.170839521692887,1.1624448928467983,3.603100955486703,0.9817656867879196,1.1856207910461918,2.1404834840900984,1.303186637071032,3.4917529485769023,0.4484161704849959,1.897544008789424,2.3512429015113963,6.248522102002835,2.312950730373197,0.6893301244355763,2.2699324388838704,2.716149586346396,2.1809560413977858,3.440600479696824,1.7796808978220482,1.6342918718757349,0.3542763816336038
1.7292956433000628,1.1074978992149225,2.9814243360846886,1.224057628633156,2.7632888887542677,3.631464886077432,3.956939580319186,1.762910565343382,13.38083799513131,0.6454793069567398,0.1734051570693712,2.33545754769383,0.5362229064633744,1.5497333998235452,0.489113634792544,2.404451790218899,3.5920057966279533,0.1092599083440481,4.140091669156995,0.8390064725068708,5.563771862372846,3.8247290589254153,2.768103961007141,0.0335666551533039,2.012915263587095,2.305722803999527,1.9555503407546468,2.174622960922394,1.6661062491101477,5.754057970095209,1.3456964387585566,2.7948831177316054,1.1595507693256994,3.938581468828316,2.165301732631141,0.7918024167921234,3.356855421786302,0.1490540714825671,2.3723013885554485,2.653737543216865,2.670745623619103,2.3123923292321704,0.5965958009637868,2.4513313038204885,1.4349558432199132,1.8142689662381823,3.1197459560109966,1.02337275652454,1.3845463595193697,0.3524284966633832
0.1245683705958852,0.8210068280401199,2.6844229039842937,1.727129754178638,2.398236310662893,3.639052229063897,4.144402094897908,1.0922778143084024,11.325438034910665,0.7460360617253659,0.2120445333909555,2.1931061275385204,0.6597827265622083,0.5658367065612131,0.2600066821717318,2.910578706206185,4.649185879693199,0.0869174655649298,3.915385507351136,0.5943914917103614,4.351565040366768,6.405147394665885,1.338912133891213,0.6030960943161879,1.7258468971347125,3.585057480421603,0.4855178128393567,3.3155169838268352,2.2647030181697123,5.709007264683482,0.095798516559971,3.6782808042479234,1.2202862853152388,5.980971964905935,2.2855221435496635,0.549836096477907,1.3332984624504691,0.2975928730579226,1.1375561312853533,2.203844139904264,3.597730551568071,4.972309964818971,0.670906283209861,3.573748504806692,2.2351327748694443,1.685505241188472,3.9718209450933446,1.4536088801504865,1.223599743044054,0.3468272245498183
0.1241828252668999,1.0845604683132102,3.0295311461424723,0.912020737324854,2.201090360562651,2.4474583808753705,4.004681027156187,1.406832009107614,11.050419071795494,0.60864341157828,0.5713946600863388,1.9850463973579036,0.8297289236833947,1.141452612594788,0.323212995748133,2.3494405912850955,3.902965028071849,0.5188022585191654,1.8817606957396185,0.8607308752772271,5.226980511850949,3.3586147257403627,2.6594163098308647,0.1337864681007907,1.7375507385500784,3.549742742255152,1.7686659917151395,2.628777697594056,1.7328776618507735,4.673835698418381,0.5733854540711084,3.133520373079483,1.1983689589129047,7.052488491306772,2.9448106219060057,1.115755479332446,1.7328770090542824,0.438200504587881,0.6631551025048316,1.0909543311831045,2.491839226533104,3.155330129878005,0.5362609454824282,2.6217989473477226,2.0746788636505094,1.489850664879169,4.220346895288888,3.1270757313044006,0.8713819350674066,0.171638460746284
0.1858069502947827,0.8140284231591086,3.935912648285509,0.3705251925131005,1.966998686024145,1.7561437474650343,3.476377458946068,1.393159159860727,10.548475519248708,0.3273919254070237,0.4071012760738438,1.59289519729845,0.8459388570915908,0.7731936490783303,0.3536246364497629,2.5845483295030327,3.7355738928211775,0.1937176088014949,2.103338524072334,0.2684534931168524,5.558130954295607,3.221898276012575,1.7972862811120802,0.0668473327245769,1.25430548610114,3.422457383071744,2.500059841857917,0.8513853636213676,1.1242211957666326,3.789212855310599,0.6219393408208451,2.773052705148531,1.4088340941876034,5.550020575686037,3.6272550045564698,0.7991365201007324,1.6643773072745645,0.4221259010824558,0.4732558392671728,1.0980227717492417,2.11846952346205,3.0253871234940104,0.5859862066264507,1.8718134503069264,2.397341827381799,1.4791778657267274,4.3074553976454375,1.5670855828666752,0.9212266080140804,0.3429596387949084
0.2059815815389419,1.083379602670531,4.039333744096499,0.2013603908002464,2.151433353272862,1.9617448748956792,2.591568040782921,1.167647667623784,9.600983140673604,0.3560987424224537,0.4320777252836074,2.0574948789557608,0.6998670641393171,0.9528934837513512,0.1921511999362058,2.1300593633802256,4.244629753138655,0.8570820043205503,2.8590818735714,0.6846423695439012,6.119911426051168,3.110378265280639,1.987599566885643,0.6688446477880806,1.6459791773758188,4.362599915656402,1.004197014997947,2.021940847074688,0.9719771510602028,3.7202750027282017,0.6219884396271705,2.5435815999545413,1.6040301206967906,4.764822900797711,3.579321331421494,0.9461662112282824,1.990771777425743,0.4456663172746989,1.7031165139854252,1.1642142595413485,1.8720829145522853,3.3508436393255008,0.6953411523899841,1.575264460089837,1.278343267125805,1.888302598818281,3.836877189374445,2.278482660746952,0.7808532018538495,0.3410705180349563
0.2876619331210662,1.481331852001481,3.1246548660307827,0.4010943190003392,2.378082650300826,1.8939926881059423,3.016903037295067,1.5789656511812244,16.72542380769544,0.5332754939500622,0.3783306924557562,1.6032911410444906,0.8657192266647138,1.190135792987479,0.5425745481471079,1.7851153647969071,4.81948766594014,0.5553958199201683,3.077274105564012,0.649241037227481,5.844201497521707,4.078714365121487,2.1537058218831,0.6687632394222555,1.461080109216559,2.015090146497054,1.6260307592567045,1.4728271945553346,2.158229477842425,3.189241235559386,1.242500197127435,3.030088370108336,1.4564345969346777,1.719317457420442,4.046370894995387,0.8910062591916843,2.6384766608416594,0.5630072343301793,1.134412790126071,0.6044693252973837,2.084073854946144,2.2401713234917144,0.6412538138481019,2.2008770002112183,4.00406172020898,1.5087344438490025,5.410987812126668,2.2374599917595988,0.6753047962224489,0.5126075835165905
0.2870035172281036,0.5398234507404354,3.745696705262477,0.798973319284719,2.7810411796190357,1.3885375513069076,3.07664424259172,3.0273231573519066,27.830418073130875,0.6912303227583199,0.2591909345378736,2.3840743831207534,0.6651072900219117,1.4560043518018728,0.3180930702152281,2.645237267476773,8.528612372323305,0.8986508041961858,2.395670424625096,1.6920513069769247,6.323249159328395,4.550579186492758,2.58561111008365,1.638426655663573,1.7017427482032703,1.9926707671402897,2.138760708148887,0.1682313867952492,1.1107861033253237,5.670473271875454,0.3344730902064368,2.827417931004776,1.6154526021340714,1.9821474585566,3.291699619380087,0.7372377785042818,3.6168161697723855,0.593996926378536,1.0411204727822716,1.65105064508339,1.7167735644339457,2.010499872817267,0.6503829624548054,1.5143996855204058,4.9589526691962655,2.549872736560016,6.879420717772639,2.0894240502605457,0.7249945495945468,0.6896623068514501
0.020443091747778,0.6787723451856035,2.358942233552589,0.7303726460836589,2.700477969386621,1.7026041945497357,2.601718085101919,2.17169863027865,30.249365544410477,0.6633756334884441,0.351731455125388,1.369805156631512,0.8723202185358615,1.4928757728804485,0.4762055938283755,2.5748880438678525,5.241614928119316,0.9647439676703576,1.4924003244478306,0.7944188106458079,5.242734238394823,4.395588551284103,2.24648505320782,0.3352465855973373,1.0773775846043396,1.1301371798180102,2.0254353127895333,1.2538254048123798,0.9593642809490917,6.129290925387973,2.1970107280989075,2.675999680312696,1.347273378513184,1.3156821417200175,3.081956412232901,0.7607478455621014,3.2747401840260566,0.530872292658653,1.2271815039203728,1.2765868858782388,2.27431412371814,2.3457624318032275,1.414868712061431,1.3945440997631493,6.882180274711029,1.7624416631809483,6.828937636520628,4.70665626403345,0.8262586371999885,0.8634773268123526
0.0203750434243112,1.4994486118513692,2.866216400983949,0.4634250087305961,2.573685372921939,4.011471070694624,2.2433961428168416,2.2525566517997926,31.34473133188281,0.5164698993898025,1.3831362756186003,1.1738007668831676,0.5368272577513712,1.3073818045137358,0.2848465436720391,2.5749879404731457,3.2421470168334507,0.558145326015905,1.411831144995059,0.3137926398780238,5.453319512455832,4.046152174381146,2.4822461774738644,0.7051175078326803,1.465684657945843,3.457546468957307,2.276759818914803,1.5206561728448986,1.1757936423368018,11.20201438311654,2.476622116044987,3.144406724693986,2.5520445686016244,2.487809732311673,2.9581481035321056,0.7574464561100176,4.221895222996711,0.3515931819987729,1.6065653711449517,1.1051433370908206,2.254468638650385,1.6690274620900176,1.410987362038037,1.0613779245254158,5.448316310015607,1.975073866593928,6.711300095718112,3.007915831830768,0.858430846785374,0.8618965862000013
0.5373344984868064,1.3652976826802432,3.928678601490725,1.6598987063413442,3.3898959026006708,4.892547215673854,2.805352946731625,1.3106344882375596,19.41767269049244,0.505333071981868,2.358798411307315,2.597723095706613,0.4771124839610035,2.7558180181571563,0.6585819976924541,4.223605869449705,3.707849851175344,1.3329884763146225,6.239539595384209,0.6480168497341268,5.539558715050227,4.171772121119656,3.399235872801996,1.2175036440560458,2.1772753868279064,2.3936814175749617,5.098256141486805,4.752621247235532,2.1773083823469643,15.3883571991164,3.0695619404542764,2.3071274908232144,3.3087323662973285,2.82427127382337,4.724107459620119,1.46389566361293,6.601369689905375,0.6389714868597053,1.2771054223159577,2.397320146903101,1.9163588280451225,1.9363828859012395,1.9029591459656257,1.645496641358522,11.984529062482975,2.1663466961011784,5.842888485687838,4.58152260757918,2.664483939526058,3.1181411721092664
