state,year,population_estimate,total_incidents,total_incidents_per_capita,anti_american_indian_or_alaska_native,anti_arab,anti_asian,anti_atheism_agnosticism,anti_bisexual,anti_black_or_african_american,anti_buddhist,anti_catholic,anti_eastern_orthodox_russian_greek_other,anti_female,anti_gay_male,anti_gender_non_conforming,anti_heterosexual,anti_hindu,anti_hispanic_or_latino,anti_islamic_muslim,anti_jehovahs_witness,anti_jewish,anti_lesbian_female,anti_male,anti_mental_disability,anti_mormon,anti_multiple_races_group,anti_multiple_religions_group,anti_native_hawaiian_or_other_pacific_islander,anti_other_christian,anti_other_race_ethnicity_ancestry,anti_other_religion,anti_physical_disability,anti_protestant,anti_sikh,anti_transgender,anti_white,unknown_motivation,anti_lgbtq_grouped
Mississippi,2008,2947806,4.0,0.13569413998071786,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Missouri,2008,5923916,99.0,1.671191826487749,1.0,0.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,16.0,0.0,14.0
Montana,2008,976415,28.0,2.8676331273075486,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0
Nebraska,2008,1796378,100.0,5.566757107913814,0.0,0.0,1.0,0.0,0.0,41.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,15.0
Nevada,2008,2653630,94.0,3.5423175047011077,0.0,0.0,3.0,0.0,0.0,36.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,16.0,1.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,13.0
New Hampshire,2008,1315906,45.0,3.4196971516202526,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0
New Jersey,2008,8711090,744.0,8.540837024987688,3.0,0.0,8.0,0.0,0.0,296.0,0.0,8.0,0.0,0.0,60.0,0.0,2.0,0.0,30.0,11.0,0.0,230.0,11.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,25.0,15.0,0.0,1.0,0.0,0.0,25.0,0.0,80.0
New Mexico,2008,2010662,9.0,0.44761377098686905,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
New York,2008,19212436,605.0,3.1490020318089806,2.0,0.0,5.0,2.0,6.0,149.0,0.0,11.0,0.0,0.0,61.0,0.0,3.0,0.0,24.0,8.0,0.0,228.0,8.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,27.0,15.0,1.0,2.0,0.0,0.0,22.0,0.0,83.0
North Carolina,2008,9309449,124.0,1.3319800129953987,0.0,0.0,0.0,0.0,1.0,61.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0,5.0,0.0,8.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,17.0,0.0,12.0
North Dakota,2008,657569,16.0,2.433204728325088,4.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Ohio,2008,11515391,355.0,3.082830622077878,2.0,0.0,2.0,0.0,2.0,136.0,0.0,2.0,0.0,0.0,28.0,0.0,1.0,0.0,19.0,6.0,0.0,11.0,4.0,0.0,29.0,0.0,4.0,1.0,0.0,0.0,24.0,6.0,1.0,4.0,0.0,0.0,50.0,0.0,57.0
Oklahoma,2008,3668976,54.0,1.4718003061344638,1.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,6.0
Oregon,2008,3768748,191.0,5.06799605598464,1.0,0.0,3.0,0.0,0.0,67.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,17.0,5.0,0.0,24.0,6.0,0.0,1.0,0.0,12.0,4.0,0.0,0.0,5.0,2.0,1.0,6.0,0.0,0.0,7.0,0.0,35.0
Pennsylvania,2008,12612285,70.0,0.5550144164994686,0.0,0.0,1.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,8.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0
Rhode Island,2008,1055003,35.0,3.3175261113001575,1.0,0.0,0.0,8.0,0.0,4.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0
South Carolina,2008,4528996,154.0,3.4003121221568753,0.0,0.0,1.0,0.0,0.0,58.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,4.0,15.0,0.0,0.0,2.0,5.0,2.0,1.0,0.0,0.0,26.0,0.0,22.0
South Dakota,2008,799124,44.0,5.5060291018665435,10.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,7.0
Tennessee,2008,6247411,270.0,4.321790258396638,3.0,0.0,4.0,0.0,2.0,97.0,0.0,5.0,0.0,0.0,17.0,0.0,1.0,0.0,19.0,8.0,0.0,8.0,11.0,0.0,6.0,0.0,5.0,3.0,0.0,0.0,12.0,12.0,3.0,6.0,0.0,0.0,32.0,0.0,46.0
Texas,2008,24309039,247.0,1.0160829475817617,0.0,0.0,4.0,0.0,0.0,100.0,0.0,3.0,0.0,0.0,37.0,0.0,0.0,0.0,25.0,2.0,0.0,10.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,8.0,0.0,2.0,0.0,0.0,17.0,0.0,56.0
Utah,2008,2663029,40.0,1.502048982568346,0.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0
Vermont,2008,624151,22.0,3.5247880721171643,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0
Virginia,2008,7833496,267.0,3.408439858780805,4.0,0.0,3.0,0.0,0.0,113.0,0.0,4.0,0.0,0.0,16.0,0.0,3.0,0.0,8.0,2.0,0.0,20.0,7.0,0.0,2.0,0.0,15.0,2.0,0.0,0.0,11.0,5.0,2.0,4.0,0.0,0.0,39.0,0.0,30.0
Washington,2008,6562231,240.0,3.6572927713151215,1.0,0.0,6.0,0.0,0.0,97.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,16.0,3.0,0.0,23.0,2.0,0.0,2.0,0.0,8.0,3.0,0.0,0.0,23.0,5.0,1.0,0.0,0.0,0.0,9.0,0.0,42.0
West Virginia,2008,1840310,46.0,2.4995788752981833,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,9.0
Wisconsin,2008,5640996,95.0,1.6840997582696389,3.0,0.0,7.0,0.0,2.0,34.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,7.0,1.0,0.0,5.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,20.0
Wyoming,2008,546043,6.0,1.0988145622231216,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Alabama,2009,4757938,9.0,0.1891575720406613,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Alaska,2009,698895,9.0,1.2877470864722167,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Arizona,2009,6343154,219.0,3.4525411175576064,2.0,0.0,8.0,0.0,0.0,59.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,35.0,6.0,0.0,35.0,8.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,0.0,0.0,5.0,0.0,41.0
Arkansas,2009,2896843,75.0,2.589025363128067,1.0,0.0,1.0,1.0,4.0,23.0,0.0,1.0,0.0,0.0,5.0,0.0,4.0,0.0,7.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,13.0
California,2009,36961229,1018.0,2.7542374199732373,2.0,0.0,25.0,0.0,1.0,358.0,0.0,9.0,0.0,0.0,110.0,0.0,0.0,0.0,78.0,11.0,0.0,147.0,27.0,0.0,2.0,0.0,34.0,3.0,0.0,0.0,65.0,21.0,2.0,3.0,0.0,0.0,37.0,0.0,222.0
Colorado,2009,4972195,208.0,4.183263126245049,6.0,0.0,5.0,0.0,0.0,57.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,41.0,2.0,0.0,10.0,7.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,37.0,0.0,28.0
Connecticut,2009,3561807,200.0,5.615127377760783,1.0,0.0,3.0,0.0,0.0,84.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,9.0,3.0,0.0,36.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,14.0,2.0,2.0,1.0,0.0,0.0,10.0,0.0,27.0
Delaware,2009,891730,37.0,4.149237998048736,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0
District of Columbia,2009,592228,37.0,6.247593832105203,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0
Florida,2009,18652644,130.0,0.6969521318264584,0.0,0.0,2.0,0.0,0.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,14.0,0.0,26.0
Georgia,2009,9620846,11.0,0.11433505951555611,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Idaho,2009,1554439,35.0,2.25161617792657,0.0,0.0,0.0,0.0,1.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0
Illinois,2009,12796778,129.0,1.0080662491761598,0.0,0.0,4.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,8.0,1.0,0.0,19.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,21.0
Indiana,2009,6459325,55.0,0.8514821595135714,0.0,0.0,3.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0
Iowa,2009,3032870,17.0,0.5605251791207667,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0
Kansas,2009,2832704,122.0,4.306838977881204,1.0,0.0,2.0,1.0,0.0,47.0,0.0,1.0,0.0,0.0,8.0,0.0,2.0,0.0,12.0,1.0,0.0,10.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,8.0,2.0,0.0,3.0,0.0,0.0,10.0,0.0,18.0
Kentucky,2009,4317074,153.0,3.5440671158289154,3.0,0.0,3.0,1.0,0.0,54.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,17.0,1.0,0.0,4.0,4.0,0.0,2.0,0.0,6.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,31.0,0.0,24.0
Louisiana,2009,4491648,13.0,0.2894260636630475,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
Maine,2009,1329590,50.0,3.760557765927843,1.0,0.0,2.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0
Maryland,2009,5730388,102.0,1.7799841825719305,0.0,0.0,4.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,2.0,0.0,23.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0
Massachusetts,2009,6517613,317.0,4.8637438276866085,0.0,0.0,11.0,0.0,0.0,107.0,0.0,2.0,0.0,0.0,53.0,0.0,0.0,0.0,18.0,6.0,0.0,48.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,1.0,1.0,0.0,0.0,35.0,0.0,67.0
Michigan,2009,9901591,315.0,3.1813069233015177,1.0,0.0,4.0,3.0,1.0,121.0,0.0,3.0,0.0,0.0,32.0,0.0,1.0,0.0,11.0,11.0,0.0,7.0,9.0,0.0,4.0,0.0,13.0,0.0,0.0,0.0,14.0,3.0,2.0,0.0,0.0,0.0,56.0,0.0,61.0
Minnesota,2009,5281203,153.0,2.897067202302203,2.0,0.0,5.0,0.0,0.0,63.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,14.0,5.0,0.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,16.0,0.0,28.0
Mississippi,2009,2958774,2.0,0.06759556491979449,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Missouri,2009,5961088,125.0,2.0969326404844217,0.0,0.0,1.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,6.0,0.0,8.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,11.0,0.0,21.0
Montana,2009,983982,28.0,2.8455805085865395,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,9.0
Nebraska,2009,1812683,78.0,4.3030138198460515,2.0,0.0,2.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,7.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,8.0,0.0,9.0
Nevada,2009,2684665,48.0,1.7879325725928563,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0
New Hampshire,2009,1316102,26.0,1.9755307719310509,0.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
New Jersey,2009,8755602,549.0,6.27027130744408,1.0,0.0,9.0,0.0,4.0,190.0,0.0,3.0,0.0,0.0,41.0,0.0,2.0,0.0,23.0,7.0,0.0,183.0,10.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,27.0,15.0,0.0,2.0,0.0,0.0,16.0,0.0,64.0
New Mexico,2009,2036802,15.0,0.7364486091431568,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
New York,2009,19307066,641.0,3.3200280146139245,0.0,0.0,3.0,0.0,2.0,127.0,0.0,6.0,0.0,0.0,80.0,0.0,0.0,0.0,42.0,10.0,0.0,246.0,26.0,0.0,1.0,0.0,10.0,11.0,0.0,0.0,26.0,13.0,1.0,2.0,0.0,0.0,26.0,0.0,117.0
North Carolina,2009,9449566,103.0,1.089997149075418,0.0,0.0,1.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0,3.0,0.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,15.0
North Dakota,2009,664968,14.0,2.1053644686661612,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Ohio,2009,11528896,303.0,2.6281787952636573,3.0,0.0,3.0,1.0,1.0,100.0,0.0,3.0,0.0,0.0,20.0,0.0,2.0,0.0,9.0,5.0,0.0,8.0,2.0,0.0,46.0,0.0,9.0,5.0,0.0,0.0,24.0,3.0,6.0,1.0,0.0,0.0,29.0,0.0,46.0
Oklahoma,2009,3717572,60.0,1.6139566362130984,0.0,0.0,1.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,14.0
Oregon,2009,3808600,131.0,3.4395840991440427,1.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,13.0,2.0,0.0,11.0,4.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,9.0,3.0,1.0,2.0,0.0,0.0,14.0,0.0,24.0
Pennsylvania,2009,12666858,36.0,0.28420623330584427,0.0,0.0,3.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
Rhode Island,2009,1053646,35.0,3.321798782513292,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0
South Carolina,2009,4589872,109.0,2.374793894034518,0.0,0.0,1.0,1.0,0.0,36.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,8.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,20.0,0.0,16.0
South Dakota,2009,807067,42.0,5.204028909619647,11.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
Tennessee,2009,6306019,171.0,2.71169496952039,1.0,0.0,1.0,0.0,0.0,61.0,0.0,1.0,0.0,0.0,25.0,0.0,1.0,0.0,12.0,0.0,0.0,5.0,8.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,3.0,4.0,0.0,6.0,0.0,0.0,27.0,0.0,44.0
Texas,2009,24801761,165.0,0.6652753407308456,1.0,0.0,2.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,18.0,3.0,0.0,9.0,4.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,9.0,4.0,0.0,1.0,0.0,0.0,11.0,0.0,36.0
Utah,2009,2723421,49.0,1.7992076876839829,2.0,0.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,10.0,0.0,1.0,0.0,0.0,3.0,0.0,6.0
Vermont,2009,624817,24.0,3.841124681306687,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,7.0
Virginia,2009,7925937,150.0,1.892520720263106,1.0,0.0,2.0,0.0,1.0,72.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,1.0,0.0,21.0,2.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,18.0
Washington,2009,6667426,208.0,3.1196446724718054,6.0,0.0,8.0,1.0,0.0,84.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,15.0,6.0,0.0,12.0,8.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,10.0,0.0,36.0
West Virginia,2009,1847775,25.0,1.3529785823490414,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,3.0
Wisconsin,2009,5669264,54.0,0.952504593188816,3.0,0.0,3.0,0.0,3.0,20.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,11.0
Wyoming,2009,559851,8.0,1.428951631773454,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Alabama,2010,4785514,19.0,0.39703154143943575,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Alaska,2010,713982,7.0,0.9804168732545078,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
Arizona,2010,6407342,236.0,3.6832745934273525,1.0,0.0,6.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,25.0,9.0,0.0,27.0,6.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,12.0,8.0,2.0,1.0,0.0,0.0,7.0,0.0,51.0
Arkansas,2010,2921998,64.0,2.1902821288720937,1.0,0.0,5.0,0.0,3.0,21.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,9.0
California,2010,37319550,1092.0,2.926080298395881,0.0,0.0,32.0,0.0,3.0,323.0,0.0,10.0,0.0,0.0,106.0,0.0,3.0,0.0,119.0,22.0,0.0,128.0,30.0,0.0,2.0,0.0,34.0,7.0,0.0,0.0,57.0,25.0,3.0,6.0,0.0,0.0,47.0,0.0,274.0
